"id","loan_amnt_USD","loan_amnt_EUR","funded_amnt_USD","funded_amnt_EUR","int_rate","installment_USD","installment_EUR","total_pymnt_USD","total_pymnt_EUR","issue_date","loan_status","term_months","sub_grade","state_address","verification_status"
55350824,8000,7313.11960558396,8000,7313.11960558396,0.1561,279.72,255.703227009243,1391.66,1272.17200378837,"7","1","36","D1","0","1"
67958793,32000,29266.5591520709,32000,29266.5591520709,0.166172947947948,699.28,639.54748387063,0,0,"12","1","60","B5","1","0"
58001167,15000,13326.2996357297,15000,13326.2996357297,0.1825,382.95,340.22042970018,1516.59,1347.36885097009,"9","1","60","E1","4","0"
63440401,25000,23622.750946503,25000,23622.750946503,0.166172947947948,543.44,513.501910974704,1071.62,1012.58449477166,"11","1","60","B4","1","0"
51145625,7425,6615.89761418203,7425,6615.89761418203,0.1561,259.62,231.329203851035,1810.9,1613.56619387505,"6","1","36","D1","3","0"
61308804,5000,4541.75015795894,5000,4541.75015795894,0.166172947947948,167.73,152.357550798891,3143.85094094105,2855.71710152368,"10","1","36","C2","3","0"
62358151,18900,17167.8155970848,18900,17167.8155970848,0.1399,645.87,586.676034904188,1277.05,1160.00840784429,"10","1","36","C4","1","1"
43409281,22000,20313.4809432928,22000,20313.4809432928,0.1825,561.66,518.603168482265,23701.17,21884.2393240338,"3","1","60","E1","4","1"
51817188,14400,12830.8317365954,14400,12830.8317365954,0.1465,496.72,442.592412514006,3482.9,3103.36832329085,"6","1","36","C5","2","1"
67888311,5000,4572.89986751108,5000,4572.89986751108,0.166172947947948,156.43,143.067745254952,0,0,"12","1","36","A5","2","0"
40951402,20000,17848.599609904,20000,17848.599609904,0.166172947947948,625.72,558.411287395457,6865.39,6126.87986379195,"2","1","36","A5","4","1"
58350531,21000,18518.4298887165,21000,18518.4298887165,0.1561,506.34,446.505799516795,2007.15,1769.96507386368,"8","1","60","D1","3","1"
67989735,10000,9145.79973502217,10000,9145.79973502217,0.166172947947948,334.97,306.356853724038,292.99,267.962786436414,"12","1","36","C2","2","1"
38568923,35000,31006.5019379507,35000,31006.5019379507,0.1786,1262.88,1118.78546192569,15085.1,13363.8909252623,"1","1","36","D5","2","1"
40919338,25000,22310.74951238,25000,22310.74951238,0.1333,573.06,511.41592462258,6266.63,5592.52848867064,"2","1","60","C3","1","1"
58100934,15273.4631578947,13468.5979355889,5000,4409.14997350392,0.1333,169.27,149.267363203002,838.94,739.802455754275,"8","1","36","C3","4","0"
40551340,35000,31235.049317332,35000,31235.049317332,0.166172947947948,1043.78,931.500565041281,11431.41,10201.7330033326,"2","1","60","G1","2","1"
53734436,35000,31994.8982744298,35000,31994.8982744298,0.166172947947948,1167.36,1067.13041284681,6980.26,6380.93453225918,"7","1","36","C1","2","1"
46804800,7200,6478.12798141959,7200,6478.12798141959,0.1655,255.1,229.523673341686,2027.56,1824.27682916765,"4","1","36","D2","2","1"
61422184,13600,12353.5604296483,13600,12353.5604296483,0.166172947947948,427.31,388.147051999487,1275.75,1158.82755280322,"10","1","36","B5","3","1"
61046865,10000,9083.50031591788,10000,9083.50031591788,0.166172947947948,327.34,297.339299341256,648.57,589.128579989486,"10","1","36","B4","2","1"
38638818,35000,31006.5019379507,35000,31006.5019379507,0.1366,1190.45,1054.61972091524,14232.28,12608.3776400416,"1","1","60","C3","2","1"
60930171,10000,9083.50031591788,10000,9083.50031591788,0.166172947947948,318.79,289.572906571146,951.28,864.095218052636,"10","1","36","B2","2","1"
60761817,3000,2665.25992714595,3000,2665.25992714595,0.1655,106.29,94.4301592187809,313.35,278.386399390394,"9","1","36","D2","4","1"
48121017,14000,12773.3202352265,14000,12773.3202352265,0.1786,354.45,323.39309695543,2807.82,2561.79885877668,"5","1","60","D5","4","1"
65934434,22000,20120.7594170488,22000,20120.7594170488,0.1757,553.53,506.247452732682,22013.43,20133.0422260929,"12","1","60","D4","2","0"
54374515,10000,9141.39950697995,1000,914.139950697995,0.166172947947948,301.15,275.293246152701,1803.94,1649.05362266214,"7","1","36","A1","4","0"
51866468,10800,9623.12380244659,10800,9623.12380244659,0.1561,377.62,336.470741692581,2256.35,2010.47549922688,"6","1","36","D1","2","0"
56080552,6000,5484.83970418797,6000,5484.83970418797,0.1699,213.89,195.525394054794,1063.79,972.45293815302,"7","1","36","D3","1","1"
66495006,27200,24876.5752792603,27200,24876.5752792603,0.166172947947948,850.97,778.280120051181,0,0,"12","1","36","A5","4","0"
40963848,6000,5354.57988297121,6000,5354.57988297121,0.1333,203.12,181.270377638185,2026.76,1808.74138726845,"2","1","36","H1","2","1"
42504335,35000,32316.9015006931,35000,32316.9015006931,0.2299,986.47,910.847252096819,9820,9067.1992210516,"3","0","60","F1","2","1"
59512720,21000,18656.8194900216,21000,18656.8194900216,0.2199,579.88,515.176975517797,1713.98,1522.73406997654,"9","1","60","F1","1","1"
59221570,9500,8377.38494965744,9500,8377.38494965744,0.166172947947948,294.47,259.67247853954,1170.22,1031.93509639875,"8","1","60","A4","4","0"
55523661,3500,3199.48982744298,3500,3199.48982744298,0.1399,119.61,109.340279502987,595.33,544.214936849037,"7","1","36","C4","0","1"
43570202,15273.4631578947,13742.1457022693,21000,18894.5399458071,0.166172947947948,427.62,384.746817696479,21260.7,19129.1021631344,"4","1","60","B1","2","1"
42315653,28000,25853.5212005544,28000,25853.5212005544,0.166172947947948,879.75,812.308402720992,7892.3,7287.27662039771,"3","1","60","B1","3","1"
54443710,6500,5941.90967953697,6500,5941.90967953697,0.166172947947948,440.922179176755,403.064579134292,1188.51,1086.46447280407,"7","1","36","A2","3","0"
54404926,14400,13163.6152900511,14400,13163.6152900511,0.166172947947948,471.37,430.898148560514,2819.43,2577.35360119645,"7","1","60","B4","1","0"
40530471,35000,31235.049317332,35000,31235.049317332,0.1499,832.47,742.92118586284,9128.02,8146.11871055981,"2","1","60","C5","2","1"
55544427,18000,16454.5191125639,18000,16454.5191125639,0.166172947947948,589.22,538.629541750272,2935.11,2683.10131069319,"7","1","36","B4","2","1"
38448348,10000,8859.00055370021,10000,8859.00055370021,0.166172947947948,334.01,295.899477494141,3143.85094094105,2785.13772265477,"1","1","36","C1","3","0"
50315163,8000,7299.04013441512,8000,7299.04013441512,0.1399,273.39,249.435572793469,1907.51,1740.37400584977,"5","1","36","C4","2","1"
40297405,16000,14174.4008859203,16000,14174.4008859203,0.1786,405.08,358.860394429288,4440,3933.39624584289,"1","1","60","D5","2","1"
50054225,11500,10492.3701932217,1000,912.380016801889,0.166172947947948,361.33,329.670271471027,2524.08,2302.92015280931,"5","1","36","B1","4","0"
67175162,9175,8391.27125688284,9175,8391.27125688284,0.1367,312.12,285.458701329512,9227.26,8439.06720629806,"12","1","36","C4","1","1"
48716168,35000,31186.0493597806,35000,31186.0493597806,0.166172947947948,1129.19,1006.14214504488,7865.48,7008.37850052477,"6","0","36","B3","1","1"
48575842,35000,31933.3005880661,35000,31933.3005880661,0.1952,1292.19,1178.96833391123,9007.37,8218.14439194084,"5","1","36","E3","0","1"
62724181,16000,14533.6005054686,1000,908.350031591788,0.166172947947948,502.72,456.645727881823,1001.8,909.985061648653,"10","1","36","B1","3","1"
60740049,22000,19545.2394657369,22000,19545.2394657369,0.166172947947948,688.29,611.490585085094,2055.23,1825.90738668939,"9","1","36","A5","4","1"
44767027,20000,17994.7999483878,20000,17994.7999483878,0.1333,677.07,609.186960052745,21723.13,19545.168930141,"4","1","36","C3","1","1"
63215615,25000,22708.7507897947,25000,22708.7507897947,0.166172947947948,440.922179176755,400.511675384726,1531.79,1391.40149489198,"10","1","36","A3","4","0"
55927677,10000,9141.39950697995,10000,9141.39950697995,0.1333,338.54,309.472938909299,1677.89,1533.82628187666,"7","0","36","C3","2","0"
66121860,23000,21035.339390551,23000,21035.339390551,0.1367,531.25,485.870610923053,496.32,453.92433244862,"12","1","60","C4","2","0"
66260517,18800,17194.1035018417,18800,17194.1035018417,0.1999,497.99,455.451681004369,477.11,436.355251157643,"12","1","60","E4","3","1"
68323139,5525,5053.05435359975,5525,5053.05435359975,0.166172947947948,171.84,157.161422646621,3143.85094094105,2875.30311026079,"12","1","36","A4","2","1"
47420609,10000,9123.8001680189,10000,9123.8001680189,0.1465,344.95,314.725486795812,2743.32,2502.95034769296,"5","1","36","C5","3","1"
57174591,26400,23280.3118601007,26400,23280.3118601007,0.166172947947948,560.8,494.530261028199,2228.55,1965.20223469043,"8","1","60","B3","0","1"
67355799,15273.4631578947,13968.8035302345,15750,14404.6345826599,0.166172947947948,570.99,522.216019070031,555.07,507.655905891875,"12","1","36","E1","3","1"
39651810,5025,4484.46065198839,5025,4484.46065198839,0.166172947947948,164.49,146.795807491656,1806.32,1612.01412236809,"2","1","36","B4","0","0"
65805229,28000,26457.4810600834,28000,26457.4810600834,0.166172947947948,570.16,538.749907186326,557.44,526.730651504746,"11","1","60","B1","1","0"
56865019,10000,8818.29994700784,10000,8818.29994700784,0.1399,232.64,205.14892996719,1155.43,1018.89283077713,"8","1","60","C4","3","1"
45142189,20000,17994.7999483878,20000,17994.7999483878,0.166172947947948,628.39,565.387616978369,5637.33,5072.13127965224,"4","1","36","B1","1","1"
57813771,31500,27985.2292350324,31500,27985.2292350324,0.166172947947948,924.39,821.24654135148,3653.83,3246.13555986789,"9","1","60","F4","1","1"
63385908,12000,10900.2003791015,12000,10900.2003791015,0.166172947947948,440.922179176755,400.511675384726,767.64,697.28581825112,"10","1","36","B3","4","1"
48001169,23700,21623.4063982048,23700,21623.4063982048,0.1786,600.03,547.455381481638,4776.72,4358.18387385792,"5","1","60","D5","1","1"
40370940,24000,21418.3195318848,24000,21418.3195318848,0.2099,649.15,579.32092183846,7112.66,6347.551025069,"2","1","60","E4","2","0"
67215266,18850,17239.8325005168,18850,17239.8325005168,0.1367,641.24,586.465262208562,18879.71,17267.0046715295,"12","1","36","C5","1","1"
46988294,4000,3649.52006720756,4000,3649.52006720756,0.166172947947948,440.922179176755,402.288585245614,1050.64,958.582940852737,"5","1","36","B5","3","1"
42465284,15273.4631578947,14102.60012709,5600,5170.70424011089,0.166172947947948,186.78,172.461453208556,5899.45,5447.19841595039,"3","1","36","C1","1","1"
39379121,6000,5315.40033222012,1000,885.900055370021,0.166172947947948,183.87,162.890443180886,2201.03,1949.89259887108,"1","1","36","A2","3","1"
65231401,20000,18088.3066619059,20000,18088.3066619059,0.166172947947948,434.75,393.19456606318,422.54,382.151654846087,"0","1","60","B4","1","0"
50605612,15000,13365.4497256203,15000,13365.4497256203,0.1399,348.95,310.924912117013,2430.99,2166.08497523237,"6","1","60","C4","0","1"
41328726,18000,16063.7396489136,18000,16063.7396489136,0.166172947947948,547.03,488.18597223029,5464.37,4876.56761251856,"2","1","36","A1","4","0"
63469938,18000,16279.4759957153,18000,16279.4759957153,0.166172947947948,554.89,501.851024181249,1082.22,978.776361782392,"0","1","36","A3","3","0"
55151179,17675,16157.4236285871,17675,16157.4236285871,0.166172947947948,395.77,361.789168287745,2350.48,2148.66767131662,"7","1","60","C5","4","1"
61036796,13000,11808.5504106932,13000,11808.5504106932,0.166172947947948,391.5,355.619037368185,1342.32,1219.29641440629,"10","1","36","A1","1","1"
55807865,18350,16774.4680953082,18350,16774.4680953082,0.1757,461.69,422.049273837757,2371.14,2167.55380269804,"7","1","60","D4","3","0"
60811434,35000,31792.2511057126,35000,31792.2511057126,0.1333,802.29,728.760146845775,1682.33,1528.14450864781,"10","1","60","C3","2","1"
66511572,3500,3201.02990725776,3500,3201.02990725776,0.1318,118.24,108.139936066902,115.68,105.798611334736,"12","1","36","C3","3","1"
48374401,12000,10948.5602016227,12000,10948.5602016227,0.2299,338.22,308.585169282735,2690.43,2454.69456860431,"5","1","60","F2","1","1"
64038460,11200,10582.9924240334,11200,10582.9924240334,0.1367,258.7,244.448226794413,525.9,496.928188910638,"11","1","60","C4","2","1"
39479538,8000,7087.20044296017,8000,7087.20044296017,0.166172947947948,265.68,235.365926710707,3182.83,2819.66927323336,"1","1","36","B5","1","1"
54101211,4200,3839.38779293158,4200,3839.38779293158,0.1399,143.53,131.206507123683,714.39,653.05243937914,"7","1","60","C4","2","0"
50054630,14000,12773.3202352265,14000,12773.3202352265,0.166172947947948,421.61,384.668538883845,2947.13,2688.90251891735,"5","1","36","A1","2","0"
55545307,5000,4570.69975348997,5000,4570.69975348997,0.166172947947948,164.96,150.796526267141,818.39,748.122994251732,"7","0","36","B5","2","1"
60862381,35000,31792.2511057126,35000,31792.2511057126,0.1757,880.61,799.902121320044,2607.67,2368.67712688096,"10","1","60","D4","4","1"
65642699,12000,11338.9204543215,1000,944.910037860121,0.166172947947948,375.43,354.747575513825,388.58,367.173142511686,"11","1","36","A5","4","0"
58151226,15600,13756.5479173322,15600,13756.5479173322,0.1757,392.5,346.118272920058,1554.77,1371.04282086094,"8","1","60","H1","4","1"
65304811,6000,5487.4798410133,6000,5487.4798410133,0.166172947947948,209.2,191.330130456664,0,0,"12","1","36","D1","1","1"
43559550,21000,19390.1409004158,21000,19390.1409004158,0.166172947947948,462.17,426.740067616437,4206.61,3884.13145776658,"3","1","60","B5","3","1"
58602586,14000,12437.8796600144,14000,12437.8796600144,0.166172947947948,451.68,401.281534631094,1798.95,1598.22311531307,"9","1","36","B3","0","1"
64088697,35000,33071.8513251042,35000,33071.8513251042,0.1699,1247.68,1178.94535603732,2429.29,2295.46050587321,"11","1","36","D5","2","1"
58430503,14400,13023.5807965723,14400,13023.5807965723,0.166172947947948,480.29,434.38164033234,1911.33,1728.63615860503,"0","1","36","C1","1","1"
66074174,5000,4724.5501893006,5000,4724.5501893006,0.166172947947948,440.922179176755,416.631793019275,154.24,145.742924239545,"11","1","36","A5","4","1"
39712384,7575,6710.69291942791,7575,6710.69291942791,0.166172947947948,260.04,230.36945039842,8209.93,7273.17744158399,"1","1","36","C4","1","1"
49228446,10800,9853.70418146041,10800,9853.70418146041,0.2499,316.94,289.169722525191,2181.1,1989.9920546466,"5","1","60","F4","3","1"
63520029,30000,28347.3011358036,30000,28347.3011358036,0.1465,708.2,669.185288812538,1391.98,1315.29587450053,"11","0","60","C5","4","1"
60863109,20700,18802.84565395,20700,18802.84565395,0.166172947947948,694.38,630.740094936705,2053.95,1865.70554738795,"10","1","36","C2","2","1"
67355881,9000,8231.21976151995,9000,8231.21976151995,0.1699,440.922179176755,403.258594948017,0,0,"12","1","36","D3","2","1"
55169421,20000,18282.7990139599,20000,18282.7990139599,0.1561,699.3,639.258067523108,4178.46,3819.69721839354,"7","1","36","D1","4","1"
38479270,25000,22147.5013842505,25000,22147.5013842505,0.166172947947948,577.31,511.438960965667,6331.44,5609.02304657196,"1","1","60","C3","2","1"
56007467,7500,6856.04963023496,7500,6856.04963023496,0.166172947947948,239.1,218.570862211891,1191.68,1089.36229644779,"7","1","36","B2","2","1"
62884915,6400,5813.44020218744,6400,5813.44020218744,0.166172947947948,201.09,182.660107852793,396.36,360.033618521721,"10","1","36","B1","2","0"
42042025,12000,11080.0805145233,12000,11080.0805145233,0.166172947947948,367.19,339.041230343985,3663.38,3382.54544627454,"3","1","36","A2","2","1"
40278432,15000,13288.5008305503,1000,885.900055370021,0.166172947947948,498.15,441.311112582576,5469.66,4845.57209685519,"1","1","36","B5","4","0"
51006442,7125,6348.58861966962,7125,6348.58861966962,0.1655,252.44,224.931608582372,1760.53,1568.68501369642,"6","1","36","D2","3","0"
66995181,23650,21629.8163733274,23650,21629.8163733274,0.1659,582.57,532.806855163186,0,0,"12","1","60","D2","0","0"
46194951,20000,17994.7999483878,20000,17994.7999483878,0.166172947947948,645.25,580.55723333486,5796.15,5215.02798604238,"4","1","36","H1","4","1"
38496714,20000,17718.0011074004,20000,17718.0011074004,0.166172947947948,640.57,567.480998468374,7676.3,6800.43459503689,"1","1","36","B2","2","1"
55149866,5000,4570.69975348997,5000,4570.69975348997,0.1757,179.69,164.261807740923,1073.26,981.10984348613,"7","1","36","D4","2","1"
57940452,8400,7407.37195548658,1000,881.829994700783,0.1333,284.37,250.765995593062,1731.26,1526.67699662568,"8","1","36","C3","2","1"
40393112,30550,27263.7359041284,30550,27263.7359041284,0.166172947947948,911.07,813.066182329763,9934.19,8865.56898793562,"2","1","60","G1","3","1"
64802789,19000,17953.2907193423,19000,17953.2907193423,0.166172947947948,428.34,404.742765617004,730.42,690.181189853789,"11","1","60","C2","4","1"
41131433,9000,8031.86982445681,1000,892.429980495201,0.166172947947948,294.61,262.918796553691,2959.83,2641.44102916911,"2","1","36","B4","1","1"
40501900,25000,22310.74951238,25000,22310.74951238,0.1559,602.52,537.706911847969,3143.85094094105,2805.66683390384,"2","1","60","D1","2","1"
44757224,15000,13496.0999612908,15000,13496.0999612908,0.166172947947948,491.01,441.781336132894,4409.93,3967.79040681968,"4","1","36","B4","2","0"
41062026,11775,10508.363020331,11775,10508.363020331,0.1884,430.68,384.351743999673,4294.48,3832.52270263703,"2","1","60","E2","1","1"
59180076,9000,7995.77978143784,9000,7995.77978143784,0.166172947947948,281.58,250.161296761918,1092.79,970.856465261939,"9","1","36","A5","1","1"
50063905,35000,31933.3005880661,35000,31933.3005880661,0.1561,1223.77,1116.54329316165,35530.87,32417.6557675858,"5","1","36","D1","2","1"
61359387,2400,2180.04007582029,2400,2180.04007582029,0.1333,81.25,73.8034400668327,170.49,154.864596886084,"10","1","36","C3","4","1"
60285608,17000,15103.1395871604,17000,15103.1395871604,0.166172947947948,374.14,332.393449714128,1485.67,1319.89890532097,"9","1","60","B5","4","1"
