"id","loan_amnt_USD","funded_amnt_USD","int_rate","installment_USD","total_pymnt_USD","issue_date","loan_status","term_months","sub_grade","state_address","verification_status"
52018450,15273.4631578947,10000,0.1561,349.65,2438.88,"6","1","36","D1","1","0"
40511988,35000,35000,0.166172947947948,440.922179176755,12662.63,"2","1","36","B4","2","1"
51857204,3800,3800,0.166172947947948,440.922179176755,887,"6","1","36","C2","2","0"
61351329,24750,24750,0.1465,853.74,2541.08,"10","1","36","C5","1","1"
55271951,10000,10000,0.166172947947948,308.27,1841.96,"7","1","36","A5","1","0"
66006654,2800,2800,0.166172947947948,94.59,90.49,"12","1","36","C3","4","1"
65824262,18000,18000,0.1655,443.01,3143.85094094105,"11","1","60","D2","2","0"
66480479,20000,20000,0.166172947947948,602.3,596.39,"12","0","36","A1","1","1"
63480058,27575,27575,0.166172947947948,830.42,1652.69,"11","1","36","A1","3","1"
40949883,12500,12500,0.1655,442.87,4842.84,"2","1","36","D2","3","1"
68604253,20000,20000,0.166172947947948,631.26,0,"12","1","36","B1","2","0"
60862918,12000,12000,0.166172947947948,371.96,1139.23,"10","1","60","A4","1","1"
66543498,7600,1000,0.166172947947948,242.28,238.41,"12","1","36","B2","4","1"
39058407,15000,15000,0.1854,385.33,4608.51,"1","0","60","E1","3","1"
60525163,23000,23000,0.1825,587.19,3143.85094094105,"9","1","60","E1","2","1"
66410770,35000,35000,0.166172947947948,440.922179176755,0,"12","1","36","B4","3","1"
41369824,15273.4631578947,17000,0.1399,395.48,4453.37,"2","1","60","C4","1","1"
44936373,10575,10575,0.1699,376.98,11474.72,"4","0","36","D3","2","1"
41052471,15000,15000,0.166172947947948,471.3,5170.67,"2","1","36","B1","3","0"
38518155,13750,13750,0.166172947947948,450.1,4492.6,"2","1","36","B4","2","1"
67248270,15000,15000,0.1786,379.76,349.99,"12","1","60","D5","4","0"
51616393,8000,1000,0.1465,275.96,1925.21,"6","1","36","C5","1","1"
60931494,12225,12225,0.1655,433.13,1288.15,"9","1","36","D2","2","1"
62023594,15000,15000,0.166172947947948,326.07,969.05,"10","1","60","B4","4","1"
53574935,25000,1000,0.1757,629.01,3749.66,"7","1","60","D4","1","1"
62117025,30000,30000,0.1655,1062.88,3143.85094094105,"10","1","36","D2","2","1"
52056471,8000,8000,0.166172947947948,247.97,1732.56,"6","1","36","A4","2","1"
67286104,24000,24000,0.166172947947948,732.74,0,"12","1","36","A5","1","0"
53584998,10000,10000,0.166172947947948,312.86,1872.78,"7","0","36","A5","1","1"
68373726,8000,8000,0.166172947947948,265.68,0,"12","1","36","C1","4","1"
46516863,5225,5225,0.166172947947948,168.58,1345.74,"4","1","36","B3","0","0"
62317259,13950,13950,0.166172947947948,450.07,884.66,"10","1","36","B3","2","1"
39549547,10750,10750,0.2099,290.77,3457.9,"1","1","60","E4","1","1"
50526368,11800,11800,0.166172947947948,395.83,2754.17,"6","0","36","C2","4","1"
46104286,1750,1750,0.1757,62.89,562.59,"4","1","36","D4","4","1"
46784653,12500,12500,0.166172947947948,271.72,2166.13,"4","1","60","B4","3","0"
57694568,10000,10000,0.166172947947948,318.79,1270.07,"8","1","36","B2","1","0"
65097564,15000,15000,0.166172947947948,440.922179176755,968.28,"11","1","36","H1","1","0"
39987477,6800,6800,0.166172947947948,237.7,2608.81,"1","1","36","D1","4","1"
67879198,16000,16000,0.166172947947948,514.48,0,"12","1","36","B3","3","1"
57763731,35000,35000,0.166172947947948,1099.69,5984.09,"8","1","36","B1","1","1"
55229688,35000,35000,0.166172947947948,1184.86,6048.87,"7","1","36","C3","4","1"
66004588,15600,1000,0.166172947947948,512.36,502.64,"12","1","36","B5","4","0"
59209419,8000,8000,0.166172947947948,263.93,1050.6,"8","1","36","B5","4","1"
57872283,28000,28000,0.166172947947948,843.22,3356.33,"8","1","36","A1","2","1"
38519068,22000,22000,0.166172947947948,453.17,4974.27,"1","1","60","B1","2","1"
39592471,20000,20000,0.1559,482.02,5267.58,"1","1","60","D1","1","1"
67338816,5000,5000,0.166172947947948,156.43,0,"12","1","36","A5","4","1"
48051856,14000,14000,0.166172947947948,458.28,3657.69,"5","1","36","B4","1","0"
63249011,30000,30000,0.2199,828.4,1620.15,"10","1","60","F1","1","1"
65343217,15000,15000,0.1318,506.72,3143.85094094105,"11","1","36","C3","1","0"
41012639,2000,2000,0.166172947947948,67.09,750.17,"2","0","36","C2","1","0"
56583065,3600,3600,0.166172947947948,118.77,591.54,"7","1","36","B5","1","0"
66602874,31500,31500,0.166172947947948,992.63,0,"12","1","36","B1","4","1"
38436474,12000,12000,0.166172947947948,272.98,3267.1,"1","1","60","C2","1","1"
65674237,6400,6400,0.166172947947948,198.38,375.27,"11","1","36","A4","3","0"
61319532,15273.4631578947,5000,0.1399,170.87,508.72,"10","1","36","C4","1","1"
56714594,11400,11400,0.1699,406.39,2010.43,"8","1","36","D5","2","1"
42263977,20000,20000,0.1399,683.46,6819.06,"3","1","60","C4","2","1"
49443445,15273.4631578947,4275,0.1825,155.09,1074.79,"5","1","36","E1","3","1"
65906344,28000,28000,0.166172947947948,863.16,852.44,"12","1","36","A3","0","1"
63174283,30000,30000,0.166172947947948,637.27,1257.89,"10","1","60","B3","2","1"
60813328,24000,24000,0.166172947947948,537.4,1579.43,"10","1","60","C1","4","0"
47593208,12500,12500,0.166172947947948,385.51,12912.59,"5","1","36","A4","2","1"
66562741,30550,30550,0.166172947947948,779.1,748.21,"12","1","60","E1","3","1"
56017898,20000,20000,0.166172947947948,654.68,3261.19,"7","1","36","B4","2","1"
49177489,35000,35000,0.166172947947948,1099.69,8781.61,"5","1","36","B1","2","1"
61449180,20000,20000,0.166172947947948,416.82,1240.27,"10","1","60","B2","4","0"
40392383,8800,8800,0.166172947947948,323.65,3552.3,"2","1","36","E2","4","1"
45314861,10975,10975,0.2399,315.67,968.95,"4","0","60","F2","3","1"
55533755,16000,1000,0.1855,411.1,2022.52,"7","1","60","E2","1","1"
62694236,15273.4631578947,5000,0.166172947947948,159.4,475.65,"10","1","36","B2","3","0"
46144311,4500,4500,0.166172947947948,141.39,1268.42,"4","1","36","B1","3","1"
60606459,20000,20000,0.1561,482.23,1498.72,"9","1","60","D1","3","1"
50525147,20975,20975,0.166172947947948,640.39,4468.19,"6","0","36","A2","3","1"
65725349,14425,14425,0.166172947947948,367.88,684.7,"11","0","60","E1","2","1"
59252937,7200,7200,0.166172947947948,232.29,919.17,"9","1","36","B3","4","1"
60516347,9600,9600,0.166172947947948,322.04,952.58,"9","1","60","C2","2","0"
55310309,12000,12000,0.1399,410.08,2111.02,"7","1","36","C4","1","0"
41029610,25000,25000,0.166172947947948,509.07,5103.98,"2","1","60","B1","2","1"
55218120,18000,18000,0.166172947947948,549.56,3143.85094094105,"7","1","36","A2","2","0"
55998539,15000,15000,0.1561,361.67,1795.34,"7","1","60","D1","0","1"
59173191,13850,13850,0.1333,468.87,1865.22,"9","1","36","C3","3","1"
46712531,9000,9000,0.166172947947948,277.57,2503.36,"4","0","36","A4","4","0"
55934095,12000,12000,0.1333,275.07,1357.58,"7","0","60","C3","1","0"
46426500,16000,16000,0.166172947947948,489.59,3421.45,"5","0","36","A2","1","0"
65442179,35000,35000,0.1699,869.66,1706.28,"11","1","60","D3","2","0"
40984585,30000,30000,0.166172947947948,677.85,3368.1,"2","0","60","C2","0","1"
60205439,11450,11450,0.2731,351.76,1372.3,"9","1","60","G2","4","1"
46517634,22200,22200,0.1561,776.22,6190.51,"5","1","36","D1","0","1"
60902968,14500,14500,0.166172947947948,462.25,1323.96,"10","1","36","B2","1","0"
41040819,18000,18000,0.2049,481.82,5279.53,"2","1","60","E4","2","1"
46467048,21000,21000,0.166172947947948,427.62,3411.42,"4","1","60","B1","1","1"
44855180,6000,6000,0.1786,216.5,1942.55,"4","1","60","D5","2","1"
39539216,23000,23000,0.166172947947948,440.922179176755,8434.7,"1","1","36","C1","3","1"
53834883,21100,21100,0.166172947947948,476.75,2830.75,"7","1","60","C2","3","1"
66533031,22000,22000,0.2299,620.07,0,"12","1","60","F2","2","1"
61953131,10000,10000,0.1699,356.48,3950.56,"10","1","36","D3","4","0"
46506426,10000,10000,0.166172947947948,229.23,1819.03,"4","1","60","C3","2","0"
66404991,10000,10000,0.166172947947948,309.97,0,"12","1","36","A4","1","1"
60205206,9225,9225,0.1699,328.86,9277.25,"9","1","36","D3","2","1"
43205358,4100,4100,0.1699,146.16,1311.57,"4","1","36","D3","1","1"
63360070,30000,30000,0.1786,759.52,2070.19,"10","1","60","D5","1","1"
48674322,24000,24000,0.1825,612.72,4743.59,"5","1","60","E1","2","1"
43105254,12000,12000,0.166172947947948,370.09,3699.95,"3","1","36","A4","1","0"
37011266,28000,28000,0.1559,978.74,8760.16,"1","1","36","D1","4","1"
46612217,7200,7200,0.166172947947948,240.15,7715,"4","1","36","C1","2","1"
46782434,7500,1000,0.166172947947948,230.49,1841.14,"4","1","36","A3","3","0"
67958193,4500,4500,0.166172947947948,138.73,0,"12","1","36","A3","1","0"
61892536,19375,19375,0.1825,494.64,1464.28,"10","1","60","E1","2","1"
51886611,25000,25000,0.2299,704.62,4932.34,"6","1","60","F2","0","1"
50575135,21000,21000,0.166172947947948,659.81,4599.58,"6","1","36","B1","2","1"
39582031,10250,10250,0.1924,267.25,3143.85094094105,"1","1","60","E2","4","0"
55808133,2000,2000,0.1333,67.71,335.59,"7","1","36","C5","1","0"
63449851,10000,10000,0.1333,229.23,443.65,"10","1","60","C3","2","1"
56008976,25000,25000,0.1699,621.18,3058.71,"7","1","60","D3","3","1"
43955716,30000,30000,0.166172947947948,956.37,8592.05,"4","1","36","B2","3","0"
46655339,7050,7050,0.1757,253.36,2013.12,"5","1","36","D4","2","0"
49893148,25000,1000,0.1825,638.25,4543.78,"5","1","60","E1","2","1"
54079411,15273.4631578947,8000,0.166172947947948,258.1,1281.62,"7","1","36","B3","3","0"
65827493,15600,15600,0.1318,356.39,327.83,"11","1","60","C3","4","0"
61471532,24000,24000,0.166172947947948,732.74,2223.18,"10","1","36","A2","4","0"
58131422,8000,8000,0.1465,275.96,1373.29,"8","1","36","C5","1","1"
63467784,34425,34425,0.166172947947948,1077.01,3132.94,"10","1","36","A5","1","0"
61504288,12000,12000,0.166172947947948,440.922179176755,1103.78,"10","1","36","A4","2","1"
59092264,7200,7200,0.166172947947948,229.53,3143.85094094105,"9","1","36","B2","2","1"
48676626,6000,6000,0.166172947947948,197.95,1579.76,"5","1","36","B5","4","0"
40452204,10000,10000,0.1599,351.53,3553.74,"2","1","36","D2","2","1"
66513660,10500,10500,0.166172947947948,323.69,319.67,"12","1","36","A3","1","1"
47098312,10000,10000,0.1399,341.73,5718.3,"5","1","36","C4","1","1"
67376767,6000,6000,0.166172947947948,183.19,181.11,"12","1","36","A2","1","1"
45804377,24500,24500,0.166172947947948,801.99,6513.14,"5","1","60","B4","2","1"
55921140,18625,18625,0.166172947947948,614.45,3048.39,"8","1","36","B5","2","1"
50427120,20000,20000,0.166172947947948,619.93,3711.51,"6","0","36","A4","0","1"
51966821,15000,1000,0.1399,348.95,2419.33,"6","1","60","C4","1","1"
57884369,25000,25000,0.1333,573.06,2828.27,"8","1","60","C3","4","0"
45434839,30000,30000,0.1465,708.2,6349.38,"4","1","60","C5","3","1"
44143492,16950,16950,0.1825,432.73,3997.67,"4","1","60","E1","1","1"
68374587,25000,25000,0.166172947947948,555.99,0,"12","1","60","C1","2","0"
43769221,7800,7800,0.166172947947948,261.65,2349.35,"3","1","36","C2","2","0"
40492511,35000,35000,0.166172947947948,440.922179176755,8707.46,"2","1","60","C2","1","1"
38281530,10000,10000,0.1499,346.61,4142.66,"1","1","36","C5","2","1"
47927308,10000,10000,0.1884,258.53,2131.03,"5","1","60","E2","1","1"
49227193,6000,6000,0.166172947947948,193.58,1545.31,"5","0","36","B3","4","0"
54037318,12000,12000,0.166172947947948,244.36,1455.25,"7","0","60","B1","2","1"
42493283,12000,12000,0.166172947947948,268.7,2678.81,"3","0","60","C1","4","1"
65795230,11200,11200,0.166172947947948,375.17,3143.85094094105,"11","1","36","C2","1","1"
58360461,16000,16000,0.1655,566.87,2252.77,"9","1","36","D2","2","0"
48191522,20325,20325,0.166172947947948,724.55,21132.14,"5","1","36","D3","4","1"
57134711,8000,8000,0.166172947947948,250.29,1247.94,"8","0","36","A5","1","1"
60486409,8000,8000,0.166172947947948,247.97,985.43,"9","1","36","A4","0","1"
60326314,14350,14350,0.2399,412.74,1631.83,"9","1","60","F3","2","1"
63437118,20000,20000,0.1465,689.89,1347.22,"11","1","36","C5","2","1"
61852662,20000,20000,0.1399,683.46,1335.83,"10","1","36","C4","1","1"
46114930,15273.4631578947,15200,0.166172947947948,509.89,4578.29,"4","1","36","C2","4","0"
65946948,1600,1600,0.2199,61.1,59.15,"12","1","36","F1","2","1"
41122421,7500,7500,0.166172947947948,227.93,2276.83,"2","1","36","A5","3","0"
65803474,5000,5000,0.166172947947948,161.32,155.77,"12","1","36","B5","4","1"
52969438,7975,7975,0.1655,282.55,1687.97,"7","1","36","D2","0","1"
60345581,35000,35000,0.166172947947948,1099.69,4366.95,"9","1","36","B1","3","1"
55543401,8000,8000,0.166172947947948,268.36,1330.52,"7","0","36","C2","2","0"
68172240,18000,18000,0.166172947947948,389.4,0,"12","1","60","B4","1","1"
46822793,11000,11000,0.166172947947948,350.67,2799.76,"4","1","36","B2","2","0"
48976951,35000,35000,0.2499,1027.1,38462.05,"5","1","60","F4","3","1"
58410503,1400,1400,0.1699,49.91,197,"8","1","60","D3","4","1"
40247818,15273.4631578947,28000,0.166172947947948,636.95,6966.04,"1","1","60","C2","2","1"
56052554,5000,5000,0.166172947947948,157.1,780.96,"7","1","36","B1","1","1"
59290840,10000,10000,0.166172947947948,440.922179176755,1270.07,"8","1","36","B2","4","1"
63977691,5000,5000,0.1318,168.91,3143.85094094105,"11","1","36","C3","1","1"
58503512,7000,7000,0.166172947947948,219,7087.85,"8","1","36","A5","2","0"
63160047,12000,12000,0.166172947947948,400.24,784.09,"10","1","36","C1","4","1"
44138830,5000,5000,0.1333,169.27,1519.73,"4","1","36","C3","3","1"
63692601,15273.4631578947,14000,0.166172947947948,307.83,606.72,"11","1","60","B5","2","1"
66084410,35000,35000,0.1757,880.61,3143.85094094105,"12","1","60","D4","2","1"
61842377,18000,18000,0.1825,459.54,441.29,"10","1","60","E1","3","1"
60864720,22000,22000,0.166172947947948,440.922179176755,2133.59,"10","1","36","B4","2","1"
43540061,5000,5000,0.1333,169.27,1519.73,"3","1","36","C3","2","1"
56029482,19125,1000,0.1465,451.48,2241.83,"7","1","60","C5","2","0"
60325550,10650,10650,0.1465,367.37,1452.14,"9","1","36","C5","1","0"
61530246,12000,12000,0.166172947947948,382.55,1135.42,"10","1","36","B5","3","1"
53031045,8000,8000,0.166172947947948,261.88,1566.4,"6","1","36","B4","2","1"
41329252,35000,35000,0.166172947947948,1174.07,11691.35,"2","0","36","C2","1","1"
57365517,17550,17550,0.2099,661.11,3264.62,"8","1","36","E5","1","1"
43570571,26375,26375,0.2299,743.38,6656.73,"3","1","60","F1","1","1"
56672725,13025,13025,0.1855,334.66,1659.88,"7","1","60","E2","3","0"
60874940,13025,13025,0.1786,469.98,1384.09,"10","1","36","D5","1","1"
42324538,8000,8000,0.166172947947948,258.1,2576.56,"3","1","36","B3","1","0"
43559209,28000,28000,0.2049,749.49,6713.54,"3","1","60","E4","1","1"
46804842,9700,9700,0.166172947947948,294.79,2355.12,"4","1","36","A1","0","0"
48645971,12500,1000,0.166172947947948,379.88,3034.92,"5","1","36","A1","3","0"
60864029,16000,16000,0.166172947947948,495.94,1474.91,"10","1","36","A4","0","1"
44965179,28000,28000,0.2299,789.18,7153.98,"4","1","60","F1","2","1"
55089348,15000,15000,0.166172947947948,478.19,2853.86,"7","1","36","B2","1","1"
40198039,10800,10800,0.1431,440.922179176755,2774.85,"2","1","60","C4","2","1"
38456879,7500,7500,0.166172947947948,240.22,2638.47,"1","1","36","B2","0","0"
65159456,2000,2000,0.1757,71.88,140.83,"11","1","36","D4","2","0"
53634769,10000,10000,0.166172947947948,322.63,1964.57,"7","1","36","B3","1","1"
48494786,33700,33700,0.1757,847.9,3143.85094094105,"5","1","60","D4","2","1"
40542124,5000,5000,0.166172947947948,160.15,1756.38,"2","1","60","B2","4","0"
61420530,10000,10000,0.166172947947948,314.2,938.06,"10","1","36","B1","1","0"
66421727,25000,1000,0.2099,676.2,25206.99,"12","1","60","E5","3","0"
53424320,9600,9600,0.166172947947948,306.04,1863.51,"7","1","36","B2","4","0"
59313409,10725,10725,0.166172947947948,359.77,1431.52,"9","1","36","C2","4","0"
66462219,7500,7500,0.166172947947948,440.922179176755,231.46,"12","1","36","B2","1","1"
56685224,20000,20000,0.1655,492.23,2442.76,"7","1","60","D2","4","0"
64862371,6200,6200,0.1541,216.18,424.4,"11","1","36","D1","2","0"
38627820,13975,13975,0.166172947947948,460.45,5047.19,"1","1","36","B4","3","1"
58722891,12000,1000,0.166172947947948,387.15,1535.28,"8","1","36","B3","3","0"
50596884,8400,8400,0.166172947947948,280.17,1949.72,"6","1","36","C1","1","1"
65666955,35000,35000,0.1541,840.2,810.24,"12","1","60","D1","2","1"
64029277,28000,28000,0.166172947947948,440.922179176755,1678.16,"11","1","36","A1","2","0"
63364468,4500,1000,0.1399,153.78,310.89,"10","1","36","C4","4","1"
55128138,13225,13225,0.166172947947948,332.75,1637.93,"7","1","60","D4","3","1"
67446256,18500,18500,0.1367,427.31,0,"12","1","60","C4","3","1"
46516417,24000,24000,0.166172947947948,485.38,3917.52,"4","1","60","A5","2","1"
50578411,7000,7000,0.166172947947948,219,1526.86,"5","1","36","A5","2","0"
41880270,30000,30000,0.1825,765.89,7628.48,"3","1","60","E1","2","1"
38697859,18000,18000,0.1714,448.71,3143.85094094105,"1","1","60","D4","1","0"
48704871,18000,18000,0.166172947947948,403.05,3212.11,"5","1","60","C1","2","1"
65261309,12800,1000,0.1367,295.65,581.58,"11","1","60","C4","1","1"
4526500,10800,10800,0.166172947947948,328.22,2950.42,"4","1","36","A1","2","1"
38212617,10800,10800,0.2099,292.12,3480.25,"1","1","60","E4","1","1"
38634902,35000,35000,0.1999,1300.55,15567.73,"1","1","36","E3","1","1"
38699512,6400,6400,0.166172947947948,196.13,2348.94,"1","1","36","A2","1","0"
63899591,20000,20000,0.1318,456.91,979.72,"11","1","60","C3","1","1"
60953410,7050,7050,0.1699,251.32,740.65,"10","1","36","D3","2","1"
49683661,17200,17200,0.2199,474.95,3272.12,"5","1","60","F1","1","1"
43115200,30000,30000,0.1825,765.89,7598.07,"3","1","60","E1","2","1"
38515018,6000,6000,0.166172947947948,199.26,2187.86,"1","1","36","B5","4","1"
38434416,10000,10000,0.1559,349.55,4177.28,"1","0","36","D1","1","0"
58583939,8400,8400,0.166172947947948,440.922179176755,1112.32,"9","1","36","C2","2","1"
50586623,14000,14000,0.166172947947948,421.61,2942.99,"5","1","60","A1","2","1"
40370487,12000,12000,0.1714,299.14,12641.01,"2","1","60","D4","2","1"
49197240,10650,10650,0.1655,377.33,2631.52,"5","1","36","D2","2","0"
36169417,24000,24000,0.1559,578.42,6899.47,"1","1","60","D1","0","1"
67849392,12975,12975,0.1797,329.27,0,"12","1","60","D4","2","0"
62744698,4800,4800,0.1757,172.5,340.31,"10","1","36","D4","3","1"
65656458,10000,10000,0.166172947947948,332.39,3143.85094094105,"11","1","36","C1","4","1"
61530932,17150,17150,0.2099,463.87,1341.61,"10","1","60","E5","2","1"
66036407,15273.4631578947,20000,0.166172947947948,625.72,0,"12","0","36","A5","1","1"
50645188,15000,15000,0.1333,343.84,2384.66,"5","1","60","C3","2","1"
59211599,10000,10000,0.166172947947948,333.53,1320.46,"9","1","36","C1","1","1"
65772326,9000,9000,0.166172947947948,286.92,3143.85094094105,"11","1","36","B2","4","1"
56017679,15550,15550,0.1999,411.9,2024.96,"7","1","60","E4","3","1"
51946142,21175,21175,0.166172947947948,460.3,4187.07,"6","1","60","B4","4","1"
38554633,15600,15600,0.166172947947948,499.65,16548.86,"1","1","36","B2","1","1"
55241307,7000,7000,0.166172947947948,215.79,1289.38,"7","1","36","A3","4","1"
65701908,12000,12000,0.1999,317.86,622.39,"11","1","60","E4","1","1"
55089079,8400,8400,0.166172947947948,440.922179176755,1573.12,"7","1","36","A5","3","1"
48040541,18000,18000,0.166172947947948,589.22,4702.77,"5","1","36","B4","1","0"
65362537,12000,12000,0.166172947947948,270.53,524.27,"11","1","60","C2","2","1"
38221902,5000,5000,0.166172947947948,153.23,1835.15,"1","1","36","A2","2","1"
60754807,25000,25000,0.166172947947948,564.87,1659.36,"10","0","60","C2","3","0"
